id_airport,airport_type,airport_name,latitude_deg,longitude_deg,airport_code,region_name,local_region,municipality,iata_code,local_code
431,medium_airport,Northwest Alabama Regional Airport,34.74530029,-87.61019897,Muscle Shoals (MSL),Alabama,AL,Muscle Shoals,MSL,MSL
432,medium_airport,Watertown International Airport,43.991901,-76.021698,Watertown (ART),New York,NY,Watertown,ART,ART
433,medium_airport,Monroe County Airport,39.14599991,-86.61669922,Bloomington (BMG),Indiana,IN,Bloomington,BMG,BMG
434,medium_airport,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,Hagerstown (HGR),Maryland,MD,Hagerstown,HGR,HGR
435,medium_airport,Springfield-Beckley Municipal Airport,39.84030151,-83.84020233,Springfield (SGH),Ohio,OH,Springfield,SGH,SGH
436,medium_airport,Mason City Municipal Airport,43.157799,-93.331299,Clear Lake (MCW),Iowa,IA,Clear Lake,MCW,MCW
437,medium_airport,Greater Kankakee Airport,41.07139969,-87.84629822,Kankakee (IKK),Illinois,IL,Kankakee,IKK,IKK
438,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,Albany (ABY),Georgia,GA,Albany,ABY,ABY
439,medium_airport,William R Fairchild International Airport,48.12020111,-123.5,Port Angeles (CLM),Washington,WA,Port Angeles,CLM,CLM
440,medium_airport,Lackland Air Force Base,29.38419914,-98.58110046,San Antonio (SKF),Texas,TX,San Antonio,SKF,SKF
441,medium_airport,Martin State Airport,39.325699,-76.413803,Baltimore (MTN),Maryland,MD,Baltimore,MTN,MTN
442,medium_airport,Northeast Wyoming Regional Airport,44.3489,-105.539001,Gillette (GCC),Wyoming,WY,Gillette,GCC,GCC
443,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,Hickory (HKY),North Carolina,NC,Hickory,HKY,HKY
444,medium_airport,Felts Field,47.682899,-117.321925,Spokane (SFF),Washington,WA,Spokane,SFF,SFF
445,medium_airport,Smyrna Airport,36.00899887,-86.52010345,Smyrna (MQY),Tennessee,TN,Smyrna,MQY,MQY
446,medium_airport,Nogales International Airport,31.4177,-110.848,Nogales (OLS),Arizona,AZ,Nogales,OLS,OLS
447,medium_airport,Ponca City Regional Airport,36.73199844,-97.09980011,Ponca City (PNC),Oklahoma,OK,Ponca City,PNC,PNC
448,medium_airport,Tonopah Airport,38.06019974,-117.086998,Tonopah (TPH),Nevada,NV,Tonopah,TPH,TPH
449,medium_airport,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,Morgantown (MGW),West Virginia,WV,Morgantown,MGW,MGW
450,medium_airport,Tupelo Regional Airport,34.26810074,-88.76989746,Tupelo (TUP),Mississippi,MS,Tupelo,TUP,TUP
451,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,Yakima (YKM),Washington,WA,Yakima,YKM,YKM
452,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,Hailey (SUN),Idaho,ID,Hailey,SUN,SUN
453,medium_airport,Muskegon County Airport,43.169498,-86.238197,Muskegon (MKG),Michigan,MI,Muskegon,MKG,MKG
454,medium_airport,Anderson Regional Airport,34.49459839,-82.70939636,Anderson (AND),South Carolina,SC,Anderson,AND,AND
455,medium_airport,Eastern Sierra Regional Airport,37.37310028,-118.3639984,Bishop (BIH),California,CA,Bishop,BIH,BIH
456,medium_airport,South Valley Regional Airport,40.619499,-111.992996,Salt Lake City (U42),Utah,UT,Salt Lake City,,U42
457,medium_airport,Kirksville Regional Airport,40.09349823,-92.54489899,Kirksville (IRK),Missouri,MO,Kirksville,IRK,IRK
458,medium_airport,Middle Georgia Regional Airport,32.69279861,-83.64920044,Macon (MCN),Georgia,GA,Macon,MCN,MCN
459,medium_airport,Coastal Carolina Regional Airport,35.07300186,-77.04290009,New Bern (EWN),North Carolina,NC,New Bern,EWN,EWN
460,medium_airport,Plattsburgh International Airport,44.65090179,-73.4681015,Plattsburgh (PBG),New York,NY,Plattsburgh,PBG,PBG
461,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,Scottsbluff (BFF),Nebraska,NE,Scottsbluff,BFF,BFF
462,medium_airport,Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,Sitka (SIT),Alaska,AK,Sitka,SIT,SIT
463,medium_airport,Salem Municipal Airport/McNary Field,44.9095,-123.002998,Salem (SLE),Oregon,OR,Salem,SLE,SLE
464,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,Terre Haute (HUF),Indiana,IN,Terre Haute,HUF,HUF
465,medium_airport,Jackson County Airport/Reynolds Field,42.260509,-84.463019,Jackson (JXN),Michigan,MI,Jackson,JXN,JXN
466,medium_airport,Draughon Miller Central Texas Regional Airport,31.15250015,-97.40779877,Temple (TPL),Texas,TX,Temple,TPL,TPL
467,medium_airport,Corvallis Municipal Airport,44.49720001,-123.2900009,Corvallis (CVO),Oregon,OR,Corvallis,CVO,CVO
468,medium_airport,Yuba County Airport,39.09780121,-121.5699997,Marysville (MYV),California,CA,Marysville,MYV,MYV
469,medium_airport,Mobile Downtown Airport,30.62680054,-88.06809998,Mobile (BFM),Alabama,AL,Mobile,BFM,BFM
470,medium_airport,Schenectady County Airport,42.85250092,-73.92890167,Schenectady (SCH),New York,NY,Schenectady,SCH,SCH
471,medium_airport,Porter County Municipal Airport,41.45399857,-87.00710297,Valparaiso (VPZ),Indiana,IN,Valparaiso,VPZ,VPZ
472,medium_airport,Del Rio International Airport,29.37420082,-100.927002,Del Rio (DRT),Texas,TX,Del Rio,DRT,DRT
473,medium_airport,Goodland Municipal Airport,39.370701,-101.699753,Goodland (GLD),Kansas,KS,Goodland,GLD,GLD
474,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,Hays (HYS),Kansas,KS,Hays,HYS,HYS
475,medium_airport,Huntsville Regional Airport,30.74690056,-95.58719635,Huntsville (UTS),Texas,TX,Huntsville,HTV,UTS
476,medium_airport,Kinston Regional Jetport At Stallings Field,35.33140183,-77.6088028,Kinston (ISO),North Carolina,NC,Kinston,ISO,ISO
477,medium_airport,Angelina County Airport,31.23399925,-94.75,Lufkin (LFK),Texas,TX,Lufkin,LFK,LFK
478,medium_airport,Cox Field,33.63660049,-95.45079803,Paris (PRX),Texas,TX,Paris,PRX,PRX
479,medium_airport,Bert Mooney Airport,45.95479965,-112.4970016,Butte (BTM),Montana,MT,Butte,BTM,BTM
480,medium_airport,Jack Mc Namara Field Airport,41.78020096,-124.2369995,Crescent City (CEC),California,CA,Crescent City,CEC,CEC
481,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,Dubois (DUJ),Pennsylvania,PA,Dubois,DUJ,DUJ
482,medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,Jackson (MKL),Tennessee,TN,Jackson,MKL,MKL
483,medium_airport,Mid Ohio Valley Regional Airport,39.3451,-81.439201,Parkersburg (Williamstown) (PKB),West Virginia,WV,Parkersburg (Williamstown),PKB,PKB
484,medium_airport,Valdosta Regional Airport,30.78249931,-83.27670288,Valdosta (VLD),Georgia,GA,Valdosta,VLD,VLD
485,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,Alamosa (ALS),Colorado,CO,Alamosa,ALS,ALS
486,medium_airport,Yellowstone Regional Airport,44.520199,-109.024002,Cody (COD),Wyoming,WY,Cody,COD,COD
487,medium_airport,Vernal Regional Airport,40.440899,-109.510002,Vernal (VEL),Utah,UT,Vernal,VEL,VEL
488,medium_airport,Gallup Municipal Airport,35.51110077,-108.7890015,Gallup (GUP),New Mexico,NM,Gallup,GUP,GUP
489,medium_airport,St Louis Regional Airport,38.89030075,-90.04599762,Alton/St Louis (ALN),Illinois,IL,Alton/St Louis,ALN,ALN
490,medium_airport,Bob Sikes Airport,30.77879906,-86.52210236,Crestview (CEW),Florida,FL,Crestview,CEW,CEW
491,medium_airport,Elmendorf Air Force Base,61.251709,-149.807097,Anchorage (EDF),Alaska,AK,Anchorage,EDF,EDF
492,medium_airport,Akron Executive Airport,41.037498,-81.466904,Akron (AKR),Ohio,OH,Akron,AKC,AKR
493,medium_airport,Deming Municipal Airport,32.26229858,-107.7210007,Deming (DMN),New Mexico,NM,Deming,DMN,DMN
494,medium_airport,Lawton Fort Sill Regional Airport,34.56769943,-98.41660309,Lawton (LAW),Oklahoma,OK,Lawton,LAW,LAW
495,medium_airport,Logan-Cache Airport,41.79119873,-111.8519974,Logan (LGU),Utah,UT,Logan,LGU,LGU
496,medium_airport,Newport Municipal Airport,44.580399,-124.057999,Newport (ONP),Oregon,OR,Newport,ONP,ONP
497,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,Rome (RME),New York,NY,Rome,RME,RME
498,medium_airport,Golden Triangle Regional Airport,33.45029831,-88.59140015,Columbus/W Point/Starkville (GTR),Mississippi,MS,Columbus/W Point/Starkville,GTR,GTR
499,medium_airport,Wright-Patterson Air Force Base,39.826099,-84.048302,Dayton (FFO),Ohio,OH,Dayton,FFO,FFO
500,medium_airport,Travis Air Force Base,38.262699,-121.927002,Fairfield (SUU),California,CA,Fairfield,SUU,SUU
501,medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,Fort Huachuca / Sierra Vista (FHU),Arizona,AZ,Fort Huachuca / Sierra Vista,FHU,FHU
502,medium_airport,Massena International Airport Richards Field,44.936157,-74.844304,Massena (MSS),New York,NY,Massena,MSS,MSS
503,medium_airport,Sheridan County Airport,44.76919937,-106.9800034,Sheridan (SHR),Wyoming,WY,Sheridan,SHR,SHR
504,medium_airport,Victoria Regional Airport,28.8526001,-96.91850281,Victoria (VCT),Texas,TX,Victoria,VCT,VCT
505,medium_airport,Lea County Regional Airport,32.6875,-103.217003,Hobbs (HOB),New Mexico,NM,Hobbs,HOB,HOB
506,medium_airport,Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503,Battle Creek (BTL),Michigan,MI,Battle Creek,BTL,BTL
507,medium_airport,March Air Reserve Base,33.880699,-117.259003,Riverside (RIV),California,CA,Riverside,RIV,RIV
508,medium_airport,Quonset State Airport,41.5970993,-71.41210175,North Kingstown (OQU),Rhode Island,RI,North Kingstown,NCO,OQU
509,medium_airport,Columbia Gorge Regional Airport,45.620979,-121.170777,Dallesport / The Dalles (DLS),Oregon,OR,Dallesport / The Dalles,DLS,DLS
510,medium_airport,Pitt Greenville Airport,35.6352005,-77.38529968,Greenville (PGV),North Carolina,NC,Greenville,PGV,PGV
511,medium_airport,Cecil Airport,30.2187,-81.876701,Jacksonville (VQQ),Florida,FL,Jacksonville,VQQ,VQQ
512,medium_airport,Richard B Russell Airport,34.3506012,-85.15799713,Rome (RMG),Georgia,GA,Rome,RMG,RMG
513,medium_airport,Pangborn Memorial Airport,47.39889908,-120.2070007,Wenatchee (EAT),Washington,WA,Wenatchee,EAT,EAT
514,medium_airport,Decatur Airport,39.83459854,-88.86569977,Decatur (DEC),Illinois,IL,Decatur,DEC,DEC
515,medium_airport,Jonesboro Municipal Airport,35.83169937,-90.64640045,Jonesboro (JBR),Arkansas,AR,Jonesboro,JBR,JBR
516,medium_airport,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,Liberal (LBL),Kansas,KS,Liberal,LBL,LBL
517,medium_airport,Quincy Regional Baldwin Field,39.94269943,-91.19460297,Quincy (UIN),Illinois,IL,Quincy,UIN,UIN
518,medium_airport,Adirondack Regional Airport,44.38691,-74.204629,Saranac Lake (SLK),New York,NY,Saranac Lake,SLK,SLK
519,medium_airport,Kearney Regional Airport,40.727001,-99.006798,Kearney (EAR),Nebraska,NE,Kearney,EAR,EAR
520,medium_airport,Albert J Ellis Airport,34.829201,-77.612099,Richlands (OAJ),North Carolina,NC,Richlands,OAJ,OAJ
521,medium_airport,Las Cruces International Airport,32.28939819,-106.9219971,Las Cruces (LRU),New Mexico,NM,Las Cruces,LRU,LRU
522,medium_airport,Bowerman Airport,46.97119904,-123.9369965,Hoquiam (HQM),Washington,WA,Hoquiam,HQM,HQM
523,medium_airport,London-Corbin Airport/Magee Field,37.0821991,-84.0848999,London (LOZ),Kentucky,KY,London,LOZ,LOZ
524,medium_airport,Millville Municipal Airport,39.367802,-75.072197,Millville (MIV),New Jersey,NJ,Millville,MIV,MIV
525,medium_airport,Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,San Diego (NKX),California,CA,San Diego,NKX,NKX
526,medium_airport,Columbus Municipal Airport,39.262386,-85.895576,Columbus (BAK),Indiana,IN,Columbus,CLU,BAK
527,medium_airport,Homer Airport,59.64559937,-151.477005,Homer (HOM),Alaska,AK,Homer,HOM,HOM
528,medium_airport,Murray Field,40.80339813,-124.112999,Eureka (EKA),California,CA,Eureka,EKA,EKA
529,medium_airport,Southeast Colorado Regional Airport,38.066407,-102.691373,Lamar (LAA),Colorado,CO,Lamar,LAA,LAA
530,medium_airport,McCook Ben Nelson Regional Airport,40.208016,-100.592651,McCook (MCK),Nebraska,NE,McCook,MCK,MCK
531,medium_airport,Mesquite International Airport,36.833105,-114.055928,Mesquite (67L),Nevada,NV,Mesquite,MFH,67L
532,medium_airport,North Central West Virginia Airport,39.2966,-80.228104,Bridgeport (CKB),West Virginia,WV,Bridgeport,CKB,CKB
533,medium_airport,Southeast Iowa Regional Airport,40.78319931,-91.12550354,Burlington (BRL),Iowa,IA,Burlington,BRL,BRL
534,medium_airport,Boone County Airport,36.26150131,-93.15470123,Harrison (HRO),Arkansas,AR,Harrison,HRO,HRO
535,medium_airport,Jamestown Regional Airport,46.92969894,-98.67819977,Jamestown (JMS),North Dakota,ND,Jamestown,JMS,JMS
536,medium_airport,Molokai Airport,21.152901,-157.095993,Kaunakakai (MKK),Hawaii,HI,Kaunakakai,MKK,MKK
537,medium_airport,Miles City Airport - Frank Wiley Field,46.428001,-105.886002,Miles City (MLS),Montana,MT,Miles City,MLS,MLS
538,medium_airport,Presque Isle International Airport,46.688999,-68.0448,Presque Isle (PQI),Maine,ME,Presque Isle,PQI,PQI
539,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,Walla Walla (ALW),Washington,WA,Walla Walla,ALW,ALW
540,medium_airport,Anniston Regional Airport,33.5882,-85.8581,Anniston (ANB),Alabama,AL,Anniston,ANB,ANB
541,medium_airport,Nellis Air Force Base,36.23619843,-115.0339966,Las Vegas (LSV),Nevada,NV,Las Vegas,LSV,LSV
542,medium_airport,Drake Field,36.00510025,-94.17009735,Fayetteville (FYV),Arkansas,AR,Fayetteville,FYV,FYV
543,medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,Bemidji (BJI),Minnesota,MN,Bemidji,BJI,BJI
544,medium_airport,Fort Stockton Pecos County Airport,30.91570091,-102.9160004,Fort Stockton (FST),Texas,TX,Fort Stockton,FST,FST
545,medium_airport,Southwest Washington Regional Airport,46.11800003,-122.8980026,Kelso (KLS),Washington,WA,Kelso,KLS,KLS
546,medium_airport,McCall Municipal Airport,44.88970184,-116.1009979,McCall (MYL),Idaho,ID,McCall,MYL,MYL
547,medium_airport,Grant County International Airport,47.20769882,-119.3199997,Moses Lake (MWH),Washington,WA,Moses Lake,MWH,MWH
548,medium_airport,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,San Diego (NZY),California,CA,San Diego,NZY,NZY
549,medium_airport,Talkeetna Airport,62.32049942,-150.0939941,Talkeetna (TKA),Alaska,AK,Talkeetna,TKA,TKA
550,medium_airport,Wheeling Ohio County Airport,40.17499924,-80.64630127,Wheeling (HLG),West Virginia,WV,Wheeling,HLG,HLG
551,medium_airport,Winnemucca Municipal Airport,40.89659882,-117.8059998,Winnemucca (WMC),Nevada,NV,Winnemucca,WMC,WMC
552,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,Belleville (BLV),Illinois,IL,Belleville,BLV,BLV
553,medium_airport,South Arkansas Regional Airport at Goodwin Field,33.221001,-92.813301,El Dorado (ELD),Arkansas,AR,El Dorado,ELD,ELD
554,medium_airport,Houghton County Memorial Airport,47.16839981,-88.4890976,Hancock (CMX),Michigan,MI,Hancock,CMX,CMX
555,medium_airport,Falls International Airport,48.56620026,-93.40309906,International Falls (INL),Minnesota,MN,International Falls,INL,INL
556,medium_airport,Nome Airport,64.5121994,-165.4450073,Nome (OME),Alaska,AK,Nome,OME,OME
557,medium_airport,McChord Air Force Base,47.137699,-122.475998,Tacoma (TCM),Washington,WA,Tacoma,TCM,TCM
558,medium_airport,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,Martinsburg (MRB),West Virginia,WV,Martinsburg,MRB,MRB
559,medium_airport,Zanesville Municipal Airport,39.94440079,-81.89209747,Zanesville (ZZV),Ohio,OH,Zanesville,ZZV,ZZV
560,medium_airport,Southern Illinois Airport,37.778099,-89.251999,Murphysboro (MDH),Illinois,IL,Murphysboro,MDH,MDH
561,medium_airport,Cuyahoga County Airport,41.56510162,-81.48639679,Cleveland (CGF),Ohio,OH,Cleveland,CGF,CGF
562,medium_airport,Mc Alester Regional Airport,34.882401,-95.783501,Mc Alester (MLC),Oklahoma,OK,Mc Alester,MLC,MLC
563,medium_airport,Millington-Memphis Airport,35.356701,-89.8703,Millington (NQA),Tennessee,TN,Millington,NQA,NQA
564,medium_airport,Daniel Field,33.46649933,-82.03939819,Augusta (DNL),Georgia,GA,Augusta,DNL,DNL
565,medium_airport,Brunswick Executive Airport,43.89220047,-69.93859863,Brunswick (BXM),Maine,ME,Brunswick,NHZ,BXM
566,medium_airport,Dickinson Theodore Roosevelt Regional Airport,46.79740143,-102.802002,Dickinson (DIK),North Dakota,ND,Dickinson,DIK,DIK
567,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,Elizabeth City (ECG),North Carolina,NC,Elizabeth City,ECG,ECG
568,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,Evanston (EVW),Wyoming,WY,Evanston,EVW,EVW
569,medium_airport,Tipton Airport,39.08539963,-76.75939941,Fort Meade(Odenton) (FME),Maryland,MD,Fort Meade(Odenton),FME,FME
570,medium_airport,Venango Regional Airport,41.37789917,-79.86039734,Franklin (FKL),Pennsylvania,PA,Franklin,FKL,FKL
571,medium_airport,Dodge City Regional Airport,37.76340103,-99.96559906,Dodge City (DDC),Kansas,KS,Dodge City,DDC,DDC
572,medium_airport,Dover Air Force Base,39.129501,-75.466003,Dover (DOV),Delaware,DE,Dover,DOV,DOV
573,medium_airport,Mid Delta Regional Airport,33.48289871,-90.98560333,Greenville (GLH),Mississippi,MS,Greenville,GLH,GLH
574,medium_airport,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,31.0672,-97.828903,Killeen (GRK),Texas,TX,Killeen,GRK,GRK
575,medium_airport,Danville Regional Airport,36.572899,-79.336098,Danville (DAN),Virginia,VA,Danville,DAN,DAN
576,medium_airport,Chandler Field,45.866299,-95.394699,Alexandria (AXN),Minnesota,MN,Alexandria,AXN,AXN
577,medium_airport,Moffett Federal Airfield,37.4161,-122.049004,Mountain View (NUQ),California,CA,Mountain View,NUQ,NUQ
578,medium_airport,Texas Gulf Coast Regional Airport,29.108601,-95.462097,Angleton (LBX),Texas,TX,Angleton,LJN,LBX
579,medium_airport,Beaver County Airport,40.772499,-80.391403,Beaver Falls (BVI),Pennsylvania,PA,Beaver Falls,BFP,BVI
580,medium_airport,Burley Municipal Airport,42.54259872,-113.7720032,Burley (BYI),Idaho,ID,Burley,BYI,BYI
581,medium_airport,Garfield County Regional Airport,39.526299,-107.726997,Rifle (RIL),Colorado,CO,Rifle,RIL,RIL
582,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,Alpena (APN),Michigan,MI,Alpena,APN,APN
583,medium_airport,Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,Chicopee (CEF),Massachusetts,MA,Chicopee,CEF,CEF
584,medium_airport,Range Regional Airport,47.3866,-92.838997,Hibbing (HIB),Minnesota,MN,Hibbing,HIB,HIB
585,medium_airport,Lanai Airport,20.785675,-156.951324,Lanai City (LNY),Hawaii,HI,Lanai City,LNY,LNY
586,medium_airport,Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604,Pensacola (NPA),Florida,FL,Pensacola,NPA,NPA
587,medium_airport,Davis Monthan Air Force Base,32.16650009,-110.8830032,Tucson (DMA),Arizona,AZ,Tucson,DMA,DMA
588,medium_airport,Dalhart Municipal Airport,36.02259827,-102.5469971,Dalhart (DHT),Texas,TX,Dalhart,DHT,DHT
589,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,Ely (ELY),Nevada,NV,Ely,ELY,ELY
590,medium_airport,Kimble County Airport,30.51129913,-99.7634964,Junction (JCT),Texas,TX,Junction,JCT,JCT
591,medium_airport,Las Vegas Municipal Airport,35.654202,-105.141998,Las Vegas (LVS),New Mexico,NM,Las Vegas,LVS,LVS
592,medium_airport,NASA Shuttle Landing Facility Airport,28.615,-80.694504,Titusville (TTS),Florida,FL,Titusville,,TTS
593,medium_airport,Altoona Blair County Airport,40.296398,-78.32,Altoona (AOO),Pennsylvania,PA,Altoona,AOO,AOO
594,medium_airport,Bradford Regional Airport,41.80310059,-78.64009857,Bradford (BFD),Pennsylvania,PA,Bradford,BFD,BFD
595,medium_airport,Wokal Field/Glasgow-Valley County Airport,48.212502,-106.614998,Glasgow (GGW),Montana,MT,Glasgow,GGW,GGW
596,medium_airport,Hana Airport,20.795601,-156.014008,Hana (HNM),Hawaii,HI,Hana,HNM,HNM
597,medium_airport,John Murtha Johnstown Cambria County Airport,40.31610107,-78.83390045,Johnstown (JST),Pennsylvania,PA,Johnstown,JST,JST
598,medium_airport,Rhinelander Oneida County Airport,45.63119888,-89.46749878,Rhinelander (RHI),Wisconsin,WI,Rhinelander,RHI,RHI
599,medium_airport,Chippewa County International Airport,46.25080109,-84.47239685,Sault Ste Marie (CIU),Michigan,MI,Sault Ste Marie,CIU,CIU
600,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,Utqiaġvik (BRW),Alaska,AK,Utqiaġvik,BRW,BRW
601,medium_airport,Yakutat Airport,59.508717,-139.660435,Yakutat (YAK),Alaska,AK,Yakutat,YAK,YAK
602,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,Homestead (HST),Florida,FL,Homestead,HST,HST
603,medium_airport,Kalaeloa Airport,21.3074,-158.070009,Kapolei (JRF),Hawaii,HI,Kapolei,JRF,JRF
604,medium_airport,Kenai Municipal Airport,60.57310104,-151.2449951,Kenai (ENA),Alaska,AK,Kenai,ENA,ENA
605,medium_airport,Warren "Bud" Woods Palmer Municipal Airport,61.594898,-149.08901,Palmer (PAQ),Alaska,AK,Palmer,PAQ,PAQ
606,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,Hattiesburg (HBG),Mississippi,MS,Hattiesburg,HBG,HBG
607,medium_airport,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,Jacksonville (NIP),Florida,FL,Jacksonville,NIP,NIP
608,medium_airport,Barking Sands Airport,22.0228,-159.785004,Kekaha (BKH),Hawaii,HI,Kekaha,BKH,BKH
609,medium_airport,Lumberton Regional Airport,34.610773,-79.05943,Lumberton (LBT),North Carolina,NC,Lumberton,LBT,LBT
610,medium_airport,Ozark Regional Airport,36.3689003,-92.47049713,Mountain Home (BPK),Arkansas,AR,Mountain Home,WMH,BPK
611,medium_airport,Karl Stefan Memorial Airport,41.98550034,-97.43509674,Norfolk (OFK),Nebraska,NE,Norfolk,OFK,OFK
612,medium_airport,Sidney Municipal Airport Lloyd W Carr Field,41.101299,-102.985001,Sidney (SNY),Nebraska,NE,Sidney,SNY,SNY
613,medium_airport,Raleigh County Memorial Airport,37.7873,-81.124199,Beaver (BKW),West Virginia,WV,Beaver,BKW,BKW
614,medium_airport,Bethel Airport,60.77980042,-161.8379974,Bethel (BET),Alaska,AK,Bethel,BET,BET
615,medium_airport,Ralph Wien Memorial Airport,66.88469696,-162.598999,Kotzebue (OTZ),Alaska,AK,Kotzebue,OTZ,OTZ
616,medium_airport,Kapalua Airport,20.9629,-156.673004,Lahaina (JHM),Hawaii,HI,Lahaina,JHM,JHM
617,medium_airport,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,Moselle (PIB),Mississippi,MS,Moselle,PIB,PIB
618,medium_airport,Augusta State Airport,44.3205986,-69.79730225,Augusta (AUG),Maine,ME,Augusta,AUG,AUG
619,medium_airport,Central Wyoming Regional Airport,43.064201,-108.459999,Riverton (RIW),Wyoming,WY,Riverton,RIW,RIW
620,medium_airport,Ottumwa Regional Airport,41.106368,-92.449837,Ottumwa (OTM),Iowa,IA,Ottumwa,OTM,OTM
621,medium_airport,Edward F Knapp State Airport,44.20349884,-72.56230164,Barre/Montpelier (MPV),Vermont,VT,Barre/Montpelier,MPV,MPV
622,medium_airport,Burns Municipal Airport,43.590463,-118.955154,Burns (BNO),Oregon,OR,Burns,BNO,BNO
623,medium_airport,Sawyer County Airport,46.02519989,-91.44429779,Hayward (HYR),Wisconsin,WI,Hayward,HYR,HYR
624,medium_airport,Mission Field,45.69940186,-110.447998,Livingston (LVM),Montana,MT,Livingston,LVM,LVM
625,medium_airport,Derby Field,40.06639862,-118.5650024,Lovelock (LOL),Nevada,NV,Lovelock,LOL,LOL
626,medium_airport,Hurlburt Field,30.42779922,-86.68930054,Mary Esther (HRT),Florida,FL,Mary Esther,,HRT
627,medium_airport,University Oxford Airport,34.38430023,-89.53679657,Oxford (UOX),Mississippi,MS,Oxford,UOX,UOX
628,medium_airport,"Pine Bluff Regional Airport, Grider Field",34.174121,-91.935643,Pine Bluff (PBF),Arkansas,AR,Pine Bluff,PBF,PBF
629,medium_airport,Wasilla Airport,61.571701,-149.539993,Wasilla (IYS),Alaska,AK,Wasilla,WWA,IYS
630,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,Fort Dodge (FOD),Iowa,IA,Fort Dodge,FOD,FOD
631,medium_airport,Huron Regional Airport,44.3852005,-98.22850037,Huron (HON),South Dakota,SD,Huron,HON,HON
632,medium_airport,Lewistown Municipal Airport,47.04930115,-109.4670029,Lewistown (LWT),Montana,MT,Lewistown,LWT,LWT
633,medium_airport,Dobbins Air Reserve Base,33.915401,-84.516296,Marietta (MGE),Georgia,GA,Marietta,MGE,MGE
634,medium_airport,Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,Palmdale (PMD),California,CA,Palmdale,PMD,PMD
635,medium_airport,Rocky Mount Wilson Regional Airport,35.85630035,-77.89189911,Rocky Mount (RWI),North Carolina,NC,Rocky Mount,RWI,RWI
636,medium_airport,Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911,Corpus Christi (NGP),Texas,TX,Corpus Christi,,NGP
637,medium_airport,Little Rock Air Force Base,34.91690063,-92.14969635,Jacksonville (LRF),Arkansas,AR,Jacksonville,LRF,LRF
638,medium_airport,Northway Airport,62.9612999,-141.9290009,Northway (ORT),Alaska,AK,Northway,ORT,ORT
639,medium_airport,Birchwood Airport,61.41650009,-149.5070038,Birchwood (BCV),Alaska,AK,Birchwood,,BCV
640,medium_airport,Bisbee Douglas International Airport,31.46899986,-109.6039963,Douglas Bisbee (DUG),Arizona,AZ,Douglas Bisbee,DUG,DUG
641,medium_airport,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,El Centro (NJK),California,CA,El Centro,NJK,NJK
642,medium_airport,Chautauqua County-Jamestown Airport,42.15425,-79.254008,Jamestown (JHW),New York,NY,Jamestown,JHW,JHW
643,medium_airport,New Richmond Regional Airport,45.14830017,-92.5381012,New Richmond (RNH),Wisconsin,WI,New Richmond,,RNH
644,medium_airport,Norfolk Naval Station (Chambers Field),36.937599,-76.289299,Norfolk (NGU),Virginia,VA,Norfolk,NGU,NGU
